year,county,B19013_001E, B19013A_001E, B19013B_001E, B19013C_001E, B19013D_001E, B19013E_001E, B19013F_001E, B19013G_001E, B19013H_001E, B19013I_001E,state,county 1
01/01/2016 12:00:00 AM,"Roanoke city, Virginia",39201,42359,29201,56064,34293,-666666666,42344,40159,44057,28237,51,770
01/01/2016 12:00:00 AM,"Salem city, Virginia",52351,54856,25833,-666666666,77926,-666666666,-666666666,-666666666,54950,68250,51,775
01/01/2016 12:00:00 AM,"Staunton city, Virginia",42948,43755,-666666666,-666666666,40662,-666666666,-666666666,-666666666,43377,70938,51,790
01/01/2016 12:00:00 AM,"Suffolk city, Virginia",65435,78778,48195,79000,72375,103500,58404,70550,79045,65329,51,800
01/01/2016 12:00:00 AM,"Virginia Beach city, Virginia",67719,72497,53087,63299,72675,120833,47442,64403,73369,54528,51,810
01/01/2016 12:00:00 AM,"Waynesboro city, Virginia",45097,46931,27467,-666666666,-666666666,-666666666,48790,-666666666,48145,26985,51,820
01/01/2016 12:00:00 AM,"Williamsburg city, Virginia",50091,52451,31332,-666666666,55139,-666666666,-666666666,63289,54231,-666666666,51,830
01/01/2016 12:00:00 AM,"Winchester city, Virginia",46466,50376,40500,-666666666,40625,-666666666,36786,19817,53376,30436,51,840
01/01/2016 12:00:00 AM,"Accomack County, Virginia",38503,46002,26816,83676,-666666666,-666666666,26458,-666666666,46479,28618,51,001
01/01/2016 12:00:00 AM,"Albemarle County, Virginia",70342,73383,47260,53000,72470,-666666666,45789,51094,73975,48904,51,003
01/01/2016 12:00:00 AM,"Alleghany County, Virginia",45538,46409,22147,-666666666,-666666666,-666666666,-666666666,71333,46114,49268,51,005
01/01/2016 12:00:00 AM,"Amelia County, Virginia",58269,66940,43616,-666666666,-666666666,-666666666,-666666666,-666666666,66549,-666666666,51,007
01/01/2016 12:00:00 AM,"Amherst County, Virginia",47002,50963,31648,61667,66579,-666666666,-666666666,-666666666,50990,24704,51,009
01/01/2016 12:00:00 AM,"Appomattox County, Virginia",52134,58947,40072,-666666666,-666666666,-666666666,-666666666,-666666666,58454,61083,51,011
01/01/2016 12:00:00 AM,"Arlington County, Virginia",108706,121648,61220,66955,91567,121250,39441,127301,125535,67351,51,013
01/01/2016 12:00:00 AM,"Augusta County, Virginia",56802,56982,56042,29028,-666666666,-666666666,67736,-666666666,56965,58864,51,015
01/01/2016 12:00:00 AM,"Bath County, Virginia",44985,45160,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,45372,-666666666,51,017
01/01/2016 12:00:00 AM,"Bedford County, Virginia",56725,58324,41867,-666666666,-666666666,-666666666,-666666666,78750,58283,56765,51,019
01/01/2016 12:00:00 AM,"Bland County, Virginia",47800,47839,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,47926,-666666666,51,021
01/01/2016 12:00:00 AM,"Botetourt County, Virginia",61470,62318,43050,-666666666,26857,-666666666,61346,-666666666,62271,61827,51,023
01/01/2016 12:00:00 AM,"Brunswick County, Virginia",38858,49598,29970,-666666666,-666666666,-666666666,-666666666,28194,50038,38000,51,025
01/01/2016 12:00:00 AM,"Buchanan County, Virginia",30335,30731,2499,-666666666,100500,-666666666,-666666666,-666666666,30783,-666666666,51,027
01/01/2016 12:00:00 AM,"Buckingham County, Virginia",43514,47018,33250,-666666666,-666666666,-666666666,101538,57917,47018,101538,51,029
01/01/2016 12:00:00 AM,"Campbell County, Virginia",47005,48338,38620,-666666666,35495,-666666666,70294,38654,47500,70982,51,031
01/01/2016 12:00:00 AM,"Caroline County, Virginia",57294,62005,50693,-666666666,-666666666,-666666666,46175,68500,61581,63523,51,033
01/01/2016 12:00:00 AM,"Carroll County, Virginia",37048,37271,-666666666,-666666666,-666666666,-666666666,-666666666,27188,37131,-666666666,51,035
01/01/2016 12:00:00 AM,"Charles City County, Virginia",54167,65956,42293,66250,-666666666,-666666666,39250,46250,65000,-666666666,51,036
01/01/2016 12:00:00 AM,"Charlotte County, Virginia",33837,36384,25921,40682,-666666666,-666666666,-666666666,61280,36368,2499,51,037
01/01/2016 12:00:00 AM,"Chesterfield County, Virginia",73869,78031,63436,40385,83895,58026,47652,69191,80046,52634,51,041
01/01/2016 12:00:00 AM,"Clarke County, Virginia",71986,75732,31667,-666666666,-666666666,-666666666,-666666666,-666666666,75884,-666666666,51,043
01/01/2016 12:00:00 AM,"Craig County, Virginia",40500,40250,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40250,-666666666,51,045
01/01/2016 12:00:00 AM,"Culpeper County, Virginia",66160,70417,41755,-666666666,96429,-666666666,38358,35994,72157,46434,51,047
01/01/2016 12:00:00 AM,"Cumberland County, Virginia",37489,43053,26290,-666666666,-666666666,-666666666,-666666666,2499,43053,-666666666,51,049
01/01/2016 12:00:00 AM,"Dickenson County, Virginia",31226,31234,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,31193,-666666666,51,051
01/01/2016 12:00:00 AM,"Dinwiddie County, Virginia",51579,54710,40146,-666666666,42083,-666666666,-666666666,-666666666,54458,56351,51,053
01/01/2016 12:00:00 AM,"Essex County, Virginia",47527,52640,38271,-666666666,-666666666,-666666666,-666666666,36518,52715,-666666666,51,057
01/01/2016 12:00:00 AM,"Fairfax County, Virginia",114329,124781,83025,70365,108903,116705,66624,96028,131247,76982,51,059
01/01/2016 12:00:00 AM,"Fauquier County, Virginia",91221,95346,50856,138661,115313,-666666666,-666666666,88125,97768,50724,51,061
01/01/2016 12:00:00 AM,"Floyd County, Virginia",47288,48878,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,48980,37237,51,063
01/01/2016 12:00:00 AM,"Fluvanna County, Virginia",66425,67297,52292,-666666666,-666666666,-666666666,-666666666,61397,67448,42286,51,065
01/01/2016 12:00:00 AM,"Franklin County, Virginia",48720,50380,40332,-666666666,-666666666,-666666666,17230,52431,51078,24531,51,067
01/01/2016 12:00:00 AM,"Frederick County, Virginia",68929,69632,66016,56484,68750,-666666666,-666666666,67668,70496,52150,51,069
01/01/2016 12:00:00 AM,"Giles County, Virginia",47675,47692,-666666666,-666666666,51667,-666666666,-666666666,-666666666,47878,23974,51,071
01/01/2016 12:00:00 AM,"Gloucester County, Virginia",62878,63277,50085,107813,-666666666,-666666666,113611,68250,63532,52452,51,073
01/01/2016 12:00:00 AM,"Goochland County, Virginia",82326,94777,39016,-666666666,-666666666,-666666666,-666666666,71136,95035,72500,51,075
01/01/2016 12:00:00 AM,"Grayson County, Virginia",31002,31488,13614,-666666666,-666666666,-666666666,-666666666,-666666666,31508,33295,51,077
01/01/2016 12:00:00 AM,"Greene County, Virginia",61615,62885,40769,-666666666,142609,-666666666,-666666666,80921,63083,50469,51,079
01/01/2016 12:00:00 AM,"Greensville County, Virginia",40559,52541,35348,-666666666,-666666666,-666666666,-666666666,-666666666,53053,-666666666,51,081
01/01/2016 12:00:00 AM,"Halifax County, Virginia",37001,41816,27323,-666666666,-666666666,-666666666,-666666666,-666666666,42374,26181,51,083
01/01/2016 12:00:00 AM,"Hanover County, Virginia",81170,83183,63824,-666666666,72188,-666666666,-666666666,76902,83468,66958,51,085
01/01/2016 12:00:00 AM,"Henrico County, Virginia",63699,71022,47553,64250,92073,126250,41341,48796,71683,49817,51,087
01/01/2016 12:00:00 AM,"Henry County, Virginia",34992,37208,29621,-666666666,31632,-666666666,-666666666,24347,37269,27404,51,089
01/01/2016 12:00:00 AM,"Highland County, Virginia",44877,44877,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,44877,-666666666,51,091
01/01/2016 12:00:00 AM,"Isle of Wight County, Virginia",66835,75406,47576,-666666666,-666666666,-666666666,-666666666,-666666666,75000,76750,51,093
01/01/2016 12:00:00 AM,"James City County, Virginia",80226,82796,52286,83672,111761,-666666666,43859,66655,84004,43586,51,095
01/01/2016 12:00:00 AM,"King and Queen County, Virginia",48852,53647,42875,-666666666,-666666666,-666666666,-666666666,-666666666,53412,123309,51,097
01/01/2016 12:00:00 AM,"King George County, Virginia",84342,89099,61482,-666666666,73698,-666666666,55069,141118,87951,-666666666,51,099
01/01/2016 12:00:00 AM,"King William County, Virginia",64297,67948,38000,-666666666,-666666666,-666666666,-666666666,77578,68035,53636,51,101
01/01/2016 12:00:00 AM,"Lancaster County, Virginia",50118,57615,33284,-666666666,-666666666,-666666666,-666666666,-666666666,57969,55139,51,103
01/01/2016 12:00:00 AM,"Lee County, Virginia",31577,31462,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,31435,47500,51,105
01/01/2016 12:00:00 AM,"Loudoun County, Virginia",125672,126857,103333,64375,146801,84375,77250,112105,132267,79797,51,107
01/01/2016 12:00:00 AM,"Louisa County, Virginia",54662,57696,41138,30625,106053,-666666666,26719,50724,57996,42723,51,109
01/01/2016 12:00:00 AM,"Lunenburg County, Virginia",39911,44386,30264,-666666666,-666666666,-666666666,29028,31528,44477,28519,51,111
01/01/2016 12:00:00 AM,"Madison County, Virginia",48271,48891,30500,-666666666,-666666666,-666666666,-666666666,76146,48816,91500,51,113
01/01/2016 12:00:00 AM,"Mathews County, Virginia",64049,67750,47014,-666666666,-666666666,-666666666,-666666666,-666666666,67938,-666666666,51,115
01/01/2016 12:00:00 AM,"Mecklenburg County, Virginia",40040,45726,27971,46042,-666666666,-666666666,56161,61125,45588,65521,51,117
01/01/2016 12:00:00 AM,"Middlesex County, Virginia",53093,58479,29174,-666666666,-666666666,-666666666,-666666666,-666666666,58510,-666666666,51,119
01/01/2016 12:00:00 AM,"Montgomery County, Virginia",49712,51034,37500,-666666666,32072,-666666666,20096,22794,51057,39449,51,121
01/01/2016 12:00:00 AM,"Nelson County, Virginia",50994,52934,33409,-666666666,-666666666,-666666666,-666666666,-666666666,52480,-666666666,51,125
01/01/2016 12:00:00 AM,"New Kent County, Virginia",75303,75558,66908,51875,100592,-666666666,-666666666,-666666666,75342,104732,51,127
01/01/2016 12:00:00 AM,"Northampton County, Virginia",37011,51132,16659,-666666666,60556,-666666666,-666666666,-666666666,51038,-666666666,51,131
01/01/2016 12:00:00 AM,"Northumberland County, Virginia",54440,59545,47500,-666666666,-666666666,-666666666,-666666666,-666666666,59838,-666666666,51,133
01/01/2016 12:00:00 AM,"Nottoway County, Virginia",36849,43347,29293,-666666666,-666666666,-666666666,-666666666,23594,43621,-666666666,51,135
01/01/2016 12:00:00 AM,"Orange County, Virginia",66990,67140,50000,-666666666,118646,-666666666,62024,82620,67273,62813,51,137
01/01/2016 12:00:00 AM,"Page County, Virginia",45030,45610,28317,-666666666,-666666666,-666666666,-666666666,-666666666,45736,32644,51,139
01/01/2016 12:00:00 AM,"Patrick County, Virginia",35999,36362,37857,-666666666,-666666666,-666666666,-666666666,-666666666,36781,-666666666,51,141
01/01/2016 12:00:00 AM,"Pittsylvania County, Virginia",43087,45541,35731,-666666666,66250,-666666666,33657,32188,45585,35391,51,143
01/01/2016 12:00:00 AM,"Powhatan County, Virginia",77684,80843,41406,-666666666,-666666666,-666666666,-666666666,62132,80991,65592,51,145
01/01/2016 12:00:00 AM,"Prince Edward County, Virginia",42283,49647,29513,-666666666,-666666666,-666666666,-666666666,-666666666,49375,-666666666,51,147
01/01/2016 12:00:00 AM,"Prince George County, Virginia",64805,71365,58249,51154,55568,-666666666,-666666666,71389,71875,56397,51,149
01/01/2013 12:00:00 AM,"Accomack County, Virginia",39328,44219,27010,-666666666,86429,-666666666,26572,29129,44487,29571,51,001
01/01/2013 12:00:00 AM,"Albemarle County, Virginia",67725,71415,37671,23393,71537,-666666666,64732,54883,72176,46422,51,003
01/01/2013 12:00:00 AM,"Alleghany County, Virginia",44848,45552,32778,-666666666,-666666666,-666666666,-666666666,-666666666,45613,39000,51,005
01/01/2013 12:00:00 AM,"Amelia County, Virginia",52885,59944,42760,43452,-666666666,-666666666,-666666666,-666666666,59944,-666666666,51,007
01/01/2013 12:00:00 AM,"Amherst County, Virginia",44945,49537,29773,34074,63043,-666666666,-666666666,83090,49402,31625,51,009
01/01/2013 12:00:00 AM,"Appomattox County, Virginia",50167,53757,32500,-666666666,-666666666,-666666666,-666666666,58056,53692,-666666666,51,011
01/01/2013 12:00:00 AM,"Arlington County, Virginia",103208,115437,59617,24848,87856,129375,42437,99073,118146,63874,51,013
01/01/2013 12:00:00 AM,"Augusta County, Virginia",52027,52909,34615,23673,9779,-666666666,27464,48343,52842,58425,51,015
01/01/2013 12:00:00 AM,"Bath County, Virginia",51365,52241,42026,-666666666,-666666666,-666666666,-666666666,-666666666,52957,-666666666,51,017
01/01/2013 12:00:00 AM,"Bedford County, Virginia",57596,59279,43068,66250,44808,-666666666,-666666666,55658,59319,77250,51,019
01/01/2013 12:00:00 AM,"Bland County, Virginia",42139,42431,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,42431,-666666666,51,021
01/01/2013 12:00:00 AM,"Botetourt County, Virginia",65935,65956,60673,-666666666,-666666666,-666666666,-666666666,67031,66064,76719,51,023
01/01/2013 12:00:00 AM,"Brunswick County, Virginia",36293,45665,25659,-666666666,-666666666,-666666666,-666666666,44792,45981,38929,51,025
01/01/2013 12:00:00 AM,"Buchanan County, Virginia",29848,29986,8229,-666666666,-666666666,-666666666,-666666666,-666666666,30208,-666666666,51,027
01/01/2013 12:00:00 AM,"Buckingham County, Virginia",38648,41641,32115,-666666666,-666666666,-666666666,-666666666,-666666666,41641,-666666666,51,029
01/01/2013 12:00:00 AM,"Campbell County, Virginia",47162,48428,39095,-666666666,36250,-666666666,-666666666,61667,48299,55688,51,031
01/01/2013 12:00:00 AM,"Caroline County, Virginia",57218,58484,54156,45938,40000,-666666666,36250,93750,57736,66694,51,033
01/01/2013 12:00:00 AM,"Carroll County, Virginia",32853,33026,11458,-666666666,-666666666,-666666666,-666666666,-666666666,33196,30962,51,035
01/01/2013 12:00:00 AM,"Charles City County, Virginia",48428,58859,40281,54821,-666666666,-666666666,-666666666,46042,57417,93056,51,036
01/01/2013 12:00:00 AM,"Charlotte County, Virginia",33015,39564,23738,-666666666,-666666666,-666666666,-666666666,60592,39680,2499,51,037
01/01/2013 12:00:00 AM,"Chesterfield County, Virginia",72088,75330,63407,38654,83220,-666666666,45061,74327,76962,46314,51,041
01/01/2013 12:00:00 AM,"Clarke County, Virginia",77597,79628,43443,39821,250001,-666666666,-666666666,117917,80298,70865,51,043
01/01/2013 12:00:00 AM,"Craig County, Virginia",47806,47628,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,47628,-666666666,51,045
01/01/2013 12:00:00 AM,"Culpeper County, Virginia",64423,67779,43779,-666666666,83806,-666666666,39461,53375,67819,65833,51,047
01/01/2013 12:00:00 AM,"Cumberland County, Virginia",40557,48370,27625,-666666666,-666666666,-666666666,-666666666,-666666666,47500,-666666666,51,049
01/01/2013 12:00:00 AM,"Dickenson County, Virginia",33318,33232,28750,-666666666,-666666666,-666666666,-666666666,39297,33200,-666666666,51,051
01/01/2013 12:00:00 AM,"Dinwiddie County, Virginia",52027,55369,46875,-666666666,69479,-666666666,-666666666,72609,55162,72554,51,053
01/01/2013 12:00:00 AM,"Essex County, Virginia",44885,49556,36200,53472,-666666666,-666666666,-666666666,53529,46913,51667,51,057
01/01/2013 12:00:00 AM,"Fairfax County, Virginia",110292,122126,79283,56850,105249,111103,60751,83987,127934,73087,51,059
01/01/2013 12:00:00 AM,"Fauquier County, Virginia",88409,92346,52572,-666666666,145208,-666666666,55750,47250,94345,46926,51,061
01/01/2013 12:00:00 AM,"Floyd County, Virginia",44618,45827,14583,-666666666,-666666666,-666666666,-666666666,11790,45383,53750,51,063
01/01/2013 12:00:00 AM,"Fluvanna County, Virginia",68288,72766,40551,-666666666,113125,-666666666,-666666666,54828,72790,32045,51,065
01/01/2013 12:00:00 AM,"Franklin County, Virginia",45624,47097,33388,16667,-666666666,-666666666,102628,43947,47647,30096,51,067
01/01/2013 12:00:00 AM,"Frederick County, Virginia",68424,67961,81250,54886,47120,-666666666,110251,73917,67560,80357,51,069
01/01/2013 12:00:00 AM,"Giles County, Virginia",45141,45600,13333,-666666666,-666666666,-666666666,-666666666,-666666666,45600,38750,51,071
01/01/2013 12:00:00 AM,"Gloucester County, Virginia",60519,60729,48724,135352,88869,-666666666,74189,71042,60638,74766,51,073
01/01/2013 12:00:00 AM,"Goochland County, Virginia",80976,88962,45662,-666666666,-666666666,-666666666,-666666666,-666666666,89257,63011,51,075
01/01/2013 12:00:00 AM,"Grayson County, Virginia",30710,30562,39271,-666666666,-666666666,-666666666,-666666666,-666666666,31087,21341,51,077
01/01/2013 12:00:00 AM,"Greene County, Virginia",59358,61834,33935,-666666666,55000,-666666666,-666666666,110130,61449,29098,51,079
01/01/2013 12:00:00 AM,"Greensville County, Virginia",39697,51475,30591,-666666666,-666666666,-666666666,-666666666,-666666666,51639,-666666666,51,081
01/01/2013 12:00:00 AM,"Halifax County, Virginia",34659,38881,25703,-666666666,51875,-666666666,30689,145658,39107,21591,51,083
01/01/2013 12:00:00 AM,"Hanover County, Virginia",75070,78490,50351,34637,80833,-666666666,50581,49397,78321,81417,51,085
01/01/2013 12:00:00 AM,"Henrico County, Virginia",61048,68626,46139,47438,83071,159219,41494,44456,69327,44842,51,087
01/01/2013 12:00:00 AM,"Henry County, Virginia",34984,36748,29047,-666666666,32037,-666666666,26932,26652,37126,26693,51,089
01/01/2013 12:00:00 AM,"Highland County, Virginia",49625,49438,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,49438,-666666666,51,091
01/01/2013 12:00:00 AM,"Isle of Wight County, Virginia",63942,71626,44114,-666666666,116823,-666666666,-666666666,58000,71359,100732,51,093
01/01/2013 12:00:00 AM,"James City County, Virginia",76960,80900,47691,80357,108300,-666666666,60167,75278,81385,63792,51,095
01/01/2013 12:00:00 AM,"King and Queen County, Virginia",48372,55082,43750,-666666666,-666666666,-666666666,-666666666,-666666666,55604,23452,51,097
01/01/2013 12:00:00 AM,"King George County, Virginia",81753,83994,69153,-666666666,52308,-666666666,85568,91875,83390,113846,51,099
01/01/2013 12:00:00 AM,"King William County, Virginia",62670,66480,56930,46563,-666666666,-666666666,-666666666,24236,66633,-666666666,51,101
01/01/2013 12:00:00 AM,"Lancaster County, Virginia",49248,58243,29336,-666666666,205288,-666666666,-666666666,11429,58063,138500,51,103
01/01/2013 12:00:00 AM,"Lee County, Virginia",31308,31362,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,31328,44750,51,105
01/01/2013 12:00:00 AM,"Loudoun County, Virginia",122238,125612,95377,81250,132421,80750,83319,127828,129249,80254,51,107
01/01/2013 12:00:00 AM,"Louisa County, Virginia",54518,58872,39349,19702,68167,-666666666,98347,58750,59110,64018,51,109
01/01/2013 12:00:00 AM,"Lunenburg County, Virginia",35237,41551,26941,-666666666,-666666666,-666666666,20833,23214,41620,17443,51,111
01/01/2013 12:00:00 AM,"Madison County, Virginia",53459,54592,41250,-666666666,-666666666,-666666666,-666666666,67813,54556,-666666666,51,113
01/01/2013 12:00:00 AM,"Mathews County, Virginia",55192,60806,41094,-666666666,-666666666,-666666666,-666666666,-666666666,60806,-666666666,51,115
01/01/2013 12:00:00 AM,"Mecklenburg County, Virginia",36261,42902,25373,-666666666,38125,-666666666,35909,5357,42902,36136,51,117
01/01/2013 12:00:00 AM,"Middlesex County, Virginia",53309,61332,28319,-666666666,-666666666,-666666666,-666666666,-666666666,61230,140139,51,119
01/01/2013 12:00:00 AM,"Montgomery County, Virginia",45543,48006,21929,48780,30388,-666666666,16172,35673,48233,23068,51,121
01/01/2013 12:00:00 AM,"Nelson County, Virginia",48789,48945,47435,-666666666,-666666666,-666666666,-666666666,51389,48442,61649,51,125
01/01/2013 12:00:00 AM,"New Kent County, Virginia",70618,71922,56157,91875,51700,-666666666,-666666666,75650,71138,105272,51,127
01/01/2013 12:00:00 AM,"Northampton County, Virginia",33635,52219,15449,-666666666,-666666666,-666666666,-666666666,-666666666,51094,66000,51,131
01/01/2013 12:00:00 AM,"Northumberland County, Virginia",51342,58496,31029,-666666666,-666666666,-666666666,-666666666,-666666666,58521,-666666666,51,133
01/01/2013 12:00:00 AM,"Nottoway County, Virginia",36607,42437,31351,-666666666,-666666666,-666666666,67959,23750,42716,22417,51,135
01/01/2013 12:00:00 AM,"Orange County, Virginia",60287,62742,31583,-666666666,112845,-666666666,62417,46645,62462,73482,51,137
01/01/2013 12:00:00 AM,"Page County, Virginia",42906,43058,51154,-666666666,52891,-666666666,-666666666,11964,43241,33311,51,139
01/01/2013 12:00:00 AM,"Patrick County, Virginia",34864,34741,38472,-666666666,-666666666,-666666666,-666666666,27396,34867,30954,51,141
01/01/2013 12:00:00 AM,"Pittsylvania County, Virginia",42143,44851,29642,-666666666,-666666666,-666666666,16831,45833,45049,29833,51,143
01/01/2013 12:00:00 AM,"Powhatan County, Virginia",76548,80103,41635,-666666666,81538,-666666666,-666666666,52083,80043,85729,51,145
01/01/2013 12:00:00 AM,"Prince Edward County, Virginia",37436,50126,25643,-666666666,22135,-666666666,-666666666,34808,49784,95455,51,147
01/01/2013 12:00:00 AM,"Prince George County, Virginia",63074,71447,54626,85288,52471,155147,35833,56964,71840,42140,51,149
01/01/2013 12:00:00 AM,"Prince William County, Virginia",98071,104970,85203,66016,97755,132836,66962,84583,111746,68163,51,153
01/01/2013 12:00:00 AM,"Pulaski County, Virginia",44312,44514,28995,-666666666,-666666666,-666666666,-666666666,103900,44587,37016,51,155
01/01/2013 12:00:00 AM,"Rappahannock County, Virginia",56438,57500,46855,-666666666,-666666666,-666666666,-666666666,47973,57298,71103,51,157
01/01/2013 12:00:00 AM,"Richmond County, Virginia",47083,50164,41236,-666666666,-666666666,-666666666,-666666666,96154,50197,29018,51,159
01/01/2013 12:00:00 AM,"Roanoke County, Virginia",60795,61667,41056,-666666666,81500,-666666666,52250,21583,61749,43686,51,161
01/01/2013 12:00:00 AM,"Rockbridge County, Virginia",48313,48906,18935,-666666666,-666666666,-666666666,31875,47946,48763,62731,51,163
01/01/2013 12:00:00 AM,"Rockingham County, Virginia",52195,52304,68214,-666666666,32283,-666666666,31952,44898,52941,41713,51,165
01/01/2013 12:00:00 AM,"Russell County, Virginia",33872,33811,34813,-666666666,-666666666,-666666666,-666666666,-666666666,33811,-666666666,51,167
01/01/2013 12:00:00 AM,"Scott County, Virginia",38355,38199,90365,-666666666,-666666666,-666666666,-666666666,70064,38084,83707,51,169
01/01/2013 12:00:00 AM,"Shenandoah County, Virginia",49625,50112,39176,72500,59745,-666666666,36607,37222,50786,34286,51,171
01/01/2013 12:00:00 AM,"Smyth County, Virginia",37239,37688,28000,-666666666,43472,-666666666,-666666666,22019,37692,43375,51,173
01/01/2013 12:00:00 AM,"Southampton County, Virginia",46150,57699,30512,95139,-666666666,-666666666,-666666666,33125,58010,18636,51,175
01/01/2013 12:00:00 AM,"Spotsylvania County, Virginia",78345,81882,66395,58940,78310,35878,58456,86964,81510,72547,51,177
01/01/2013 12:00:00 AM,"Stafford County, Virginia",97110,98389,98562,111125,92500,-666666666,64531,97500,98627,73857,51,179
01/01/2013 12:00:00 AM,"Surry County, Virginia",47292,51737,40972,-666666666,-666666666,-666666666,-666666666,-666666666,51539,65357,51,181
01/01/2013 12:00:00 AM,"Sussex County, Virginia",39635,56676,29991,-666666666,-666666666,-666666666,22500,123750,56818,30833,51,183
01/01/2013 12:00:00 AM,"Tazewell County, Virginia",35693,35946,16066,-666666666,144181,-666666666,-666666666,52958,36060,11723,51,185
01/01/2013 12:00:00 AM,"Warren County, Virginia",61610,62427,41863,38782,35078,-666666666,56181,61667,63021,39926,51,187
01/01/2013 12:00:00 AM,"Washington County, Virginia",41897,42233,32742,18810,59583,-666666666,-666666666,32401,42117,31283,51,191
01/01/2013 12:00:00 AM,"Westmoreland County, Virginia",49157,50671,44550,-666666666,-666666666,-666666666,-666666666,75139,50574,50760,51,193
01/01/2013 12:00:00 AM,"Wise County, Virginia",36218,36243,14000,-666666666,68125,-666666666,76875,26250,36203,40625,51,195
01/01/2013 12:00:00 AM,"Wythe County, Virginia",41275,41466,24554,-666666666,37500,-666666666,-666666666,-666666666,41629,36302,51,197
01/01/2013 12:00:00 AM,"York County, Virginia",82073,86153,58078,64572,94632,-666666666,63333,75855,86916,64115,51,199
01/01/2013 12:00:00 AM,"Alexandria city, Virginia",85706,103741,53885,68088,80774,-666666666,51604,76756,109040,60119,51,510
01/01/2013 12:00:00 AM,"Bedford city, Virginia",35593,40039,16694,-666666666,-666666666,-666666666,-666666666,-666666666,40039,-666666666,51,515
01/01/2013 12:00:00 AM,"Bristol city, Virginia",32221,32861,26432,-666666666,-666666666,-666666666,-666666666,-666666666,33181,-666666666,51,520
01/01/2013 12:00:00 AM,"Buena Vista city, Virginia",36591,37684,21845,-666666666,-666666666,-666666666,-666666666,43892,38074,-666666666,51,530
01/01/2013 12:00:00 AM,"Charlottesville city, Virginia",44601,48797,33731,67130,25500,-666666666,26833,21136,48450,42917,51,540
01/01/2013 12:00:00 AM,"Chesapeake city, Virginia",69743,77127,54183,49750,88052,-666666666,70870,76500,77848,61458,51,550
01/01/2013 12:00:00 AM,"Colonial Heights city, Virginia",50835,56712,41144,-666666666,49417,-666666666,46333,63472,56304,70735,51,570
01/01/2013 12:00:00 AM,"Covington city, Virginia",34319,39583,20192,-666666666,38750,-666666666,-666666666,28911,39583,-666666666,51,580
01/01/2013 12:00:00 AM,"Danville city, Virginia",30786,37580,24624,15000,27039,-666666666,45625,15888,37631,40357,51,590
01/01/2013 12:00:00 AM,"Emporia city, Virginia",32155,46467,23819,-666666666,51576,-666666666,-666666666,-666666666,46467,-666666666,51,595
01/01/2013 12:00:00 AM,"Fairfax city, Virginia",97242,105774,88278,68173,95968,-666666666,79601,76875,108364,78191,51,600
01/01/2013 12:00:00 AM,"Falls Church city, Virginia",120000,133851,76859,-666666666,52552,-666666666,110781,66607,136424,86771,51,610
01/01/2013 12:00:00 AM,"Franklin city, Virginia",31928,55509,22269,-666666666,64274,-666666666,-666666666,-666666666,56343,19127,51,620
01/01/2013 12:00:00 AM,"Fredericksburg city, Virginia",47040,52274,38806,-666666666,102550,-666666666,51169,45357,53354,37159,51,630
01/01/2013 12:00:00 AM,"Galax city, Virginia",30325,30129,45179,-666666666,-666666666,-666666666,-666666666,50208,30030,47935,51,640
01/01/2013 12:00:00 AM,"Hampton city, Virginia",50705,60751,40149,43816,54873,-666666666,71086,49522,60556,60859,51,650
01/01/2013 12:00:00 AM,"Harrisonburg city, Virginia",38048,38756,28309,-666666666,42232,-666666666,55329,12260,39405,34840,51,660
01/01/2013 12:00:00 AM,"Hopewell city, Virginia",37933,42696,29599,-666666666,61333,-666666666,56979,36875,43484,50508,51,670
01/01/2013 12:00:00 AM,"Lexington city, Virginia",36505,37037,47887,-666666666,33750,-666666666,-666666666,50688,36991,8818,51,678
01/01/2013 12:00:00 AM,"Lynchburg city, Virginia",38138,44684,24609,30556,44100,-666666666,17118,26458,44822,35092,51,680
01/01/2013 12:00:00 AM,"Manassas city, Virginia",71036,74291,60705,-666666666,86979,-666666666,60096,70060,82771,53294,51,683
01/01/2013 12:00:00 AM,"Manassas Park city, Virginia",71227,72054,58750,-666666666,86250,-666666666,100357,89306,82083,59394,51,685
01/01/2013 12:00:00 AM,"Martinsville city, Virginia",28116,37644,20894,-666666666,-666666666,-666666666,41250,24844,38125,41667,51,690
01/01/2013 12:00:00 AM,"Newport News city, Virginia",51027,60936,39003,49773,50094,54750,32730,48143,61545,48165,51,700
01/01/2013 12:00:00 AM,"Norfolk city, Virginia",44747,54471,33228,26250,52888,65450,44773,48229,55332,43096,51,710
01/01/2013 12:00:00 AM,"Norton city, Virginia",39416,37841,66550,-666666666,-666666666,-666666666,-666666666,-666666666,37841,-666666666,51,720
